,Request Id,request_execution_plus_preemption_time,cdf
4,25,0.4280454648719115,0.03125
3,20,0.5554412283611962,0.0625
0,5,0.5936041702099175,0.09375
2,8,0.5967195263099049,0.125
1,3,0.7934566699018526,0.15625
10,30,0.9595668707778269,0.1875
5,13,1.1838655604281798,0.21875
9,24,1.268242406501427,0.25
13,28,1.4782423051369622,0.28125
8,17,1.604554145448848,0.3125
6,7,1.6949220397631313,0.34375
7,11,1.7289677011371252,0.375
16,26,1.7906889123796985,0.40625
11,15,1.8550618982879654,0.4375
20,27,1.9579953726418085,0.46875
24,29,2.0664060963921105,0.5
26,31,2.3007341684837055,0.53125
21,21,2.3134948538439644,0.5625
18,18,2.3317743530017205,0.59375
14,12,2.3533843273766957,0.625
15,16,2.3771869014619647,0.65625
19,19,2.3889864042848052,0.6875
12,4,2.548199109061205,0.71875
23,14,2.8417063587979903,0.75
17,2,3.0216610832708333,0.78125
27,22,3.0577888273191483,0.8125
25,6,3.2372584402829867,0.84375
22,1,3.256666497365103,0.875
28,23,3.5187339012969807,0.90625
29,0,4.674596290592834,0.9375
30,10,5.151415192039177,0.96875
31,9,8.621164855585318,1.0
