,cdf,batch_execution_time
0,0.0,0.0302275455402293
1,0.01,0.04769152764665718
2,0.02,0.05114955477104179
3,0.03,0.054968143700421024
4,0.04,0.055188456680870634
5,0.05,0.05585470789541409
6,0.06,0.05607857423581017
7,0.07,0.05641605723025402
8,0.08,0.062224813640200376
9,0.09,0.06373627465409604
10,0.1,0.06450571763099099
11,0.11,0.06502383324391461
12,0.12,0.06528444954888389
13,0.13,0.06541514914758036
14,0.14,0.06647020986348245
15,0.15,0.06647020986348245
16,0.16,0.06687023011670269
17,0.17,0.06740733770244349
18,0.18,0.06808479293600143
19,0.19,0.06835767760419717
20,0.2,0.06890673249933901
21,0.21,0.06932141583853078
22,0.22,0.06946019745182111
23,0.23,0.06959925690617912
24,0.24,0.06959925690617912
25,0.25,0.06973859475784315
26,0.26,0.06973859475784315
27,0.27,0.07015828427577232
28,0.28,0.07029874130134943
29,0.29,0.07058049950119633
30,0.3,0.07072180180250003
31,0.31,0.07100525563391903
32,0.32,0.07100525563391903
33,0.33,0.0711474082978508
34,0.34,0.0711474082978508
35,0.35000000000000003,0.0711474082978508
36,0.36,0.0711474082978508
37,0.37,0.07157557610929177
38,0.38,0.07171887055595703
39,0.39,0.07229492284931895
40,0.4,0.07229492284931895
41,0.41000000000000003,0.07229492284931895
42,0.42,0.07229492284931895
43,0.43,0.07258468176879627
44,0.44,0.07258468176879627
45,0.45,0.07258468176879627
46,0.46,0.07258468176879627
47,0.47000000000000003,0.07258468176879627
48,0.48,0.0727299964470121
49,0.49,0.0727299964470121
50,0.5,0.0727299964470121
51,0.51,0.0727299964470121
52,0.52,0.0727299964470121
53,0.53,0.0727299964470121
54,0.54,0.07287560204550458
55,0.55,0.07302149914669681
56,0.56,0.07331417019270454
57,0.5700000000000001,0.07375537765970896
58,0.58,0.07390303607344209
59,0.59,0.07405099009961516
60,0.6,0.07405099009961516
61,0.61,0.07405099009961516
62,0.62,0.07419924033004482
63,0.63,0.0747952151721819
64,0.64,0.07539597693681144
65,0.65,0.10592740814067432
66,0.66,0.18805871388699866
67,0.67,0.25589170423585045
68,0.68,0.33253809068365264
69,0.6900000000000001,0.3886792541278612
70,0.7000000000000001,0.4470875830467477
71,0.71,0.490171113473513
72,0.72,0.5236138909149227
73,0.73,0.5740718679568646
74,0.74,0.5986963898801057
75,0.75,0.6206421202899309
76,0.76,0.6498584924821468
77,0.77,0.6696496367029259
78,0.78,0.691424979692188
79,0.79,0.7110584718531673
80,0.8,0.7297884327466929
81,0.81,0.7490117587416267
82,0.8200000000000001,0.7733677608293648
83,0.8300000000000001,0.7937390080474679
84,0.84,0.8344348911337356
85,0.85,0.852995887262035
86,0.86,0.8667535942030656
87,0.87,0.8860334808390791
88,0.88,0.9021264914448882
89,0.89,0.9166766107108517
90,0.9,0.9351947128530309
91,0.91,0.9521806380555277
92,0.92,0.9694750783202029
93,0.93,0.9851114421214094
94,0.9400000000000001,1.001
95,0.9500000000000001,1.0130843652072836
96,0.96,1.0356192030718705
97,0.97,1.0714356980731432
98,0.98,1.1331479337069825
99,0.99,1.203217912716805
100,1.0,1.624174459331529
